Date,CL1 Comdty - Last Price,Date,CO1 Comdty - Last Price,Date,NG1 Comdty - Last Price,Date,XB1 Comdty - Last Price,Date,HO1 Comdty - Last Price,Date,QS1 Comdty - Last Price,Date,MO1 Comdty - Last Price,Date,GC1 Comdty - Last Price,Date,SI1 Comdty - Last Price,Date,HG1 Comdty - Last Price,Date,LMCADS03 Comdty - Last Price,Date,LMAHDS03 Comdty - Last Price,Date,LMZSDS03 Comdty - Last Price,Date,LMSNDS03 Comdty - Last Price,Date,C 1 Comdty - Last Price,Date,W 1 Comdty - Last Price,Date,O 1 Comdty - Last Price,Date,S 1 Comdty - Last Price,Date,SM1 Comdty - Last Price
,,,,11/27/1995,2.088,,,11/28/1995,52.95,6/17/1996,163.5,,,11/29/1995,387.8,11/28/1995,5.198,11/28/1995,130.6,1/26/1996,2464,1/24/1996,1583,1/25/1996,1058,1/31/1996,6260,12/26/1995,363.00,12/29/1995,512.25,10/27/1995,196.50,12/28/1995,724.00,12/26/1995,231.9
,,,,11/22/1995,2.113,,,11/27/1995,53.42,6/14/1996,158.25,,,11/28/1995,387.9,11/27/1995,5.202,11/27/1995,131.4,1/25/1996,2484,1/23/1996,1574,1/24/1996,1066,1/30/1996,6210,12/22/1995,358.25,12/28/1995,509.50,10/26/1995,196.25,12/27/1995,722.25,12/22/1995,232.1
,,,,11/21/1995,2.241,,,11/22/1995,52.54,6/13/1996,159.25,,,11/27/1995,384.9,11/22/1995,5.155,11/22/1995,131.45,1/24/1996,2525,1/22/1996,1552,1/23/1996,1050,1/29/1996,6160,12/21/1995,352.50,12/27/1995,503.50,10/25/1995,193.25,12/26/1995,730.50,12/21/1995,228.8
,,,,11/20/1995,2.157,,,11/21/1995,52.28,6/12/1996,162.25,,,11/22/1995,382.1,11/21/1995,5.275,11/21/1995,131.75,1/23/1996,2513,1/19/1996,1579,1/22/1996,1034.5,1/26/1996,6240,12/20/1995,354.50,12/26/1995,503.50,10/24/1995,194.25,12/22/1995,729.75,12/20/1995,233.2
,,,,11/17/1995,2.024,,,11/20/1995,52.73,6/11/1996,162.25,,,11/21/1995,385.4,11/20/1995,5.337,11/20/1995,133.15,1/22/1996,2447,1/18/1996,1589,1/19/1996,1043,1/25/1996,6320,12/19/1995,343.25,12/22/1995,501.00,10/23/1995,194.50,12/21/1995,718.25,12/19/1995,232.4
,,,,11/16/1995,1.969,,,11/17/1995,52.96,6/10/1996,162,,,11/20/1995,387.1,11/17/1995,5.347,11/17/1995,131.5,1/19/1996,2480,1/17/1996,1584,1/18/1996,1058,1/24/1996,6350,12/18/1995,342.25,12/21/1995,499.00,10/20/1995,195.50,12/20/1995,732.25,12/18/1995,232.5
,,,,11/15/1995,1.919,,,11/16/1995,52.22,6/7/1996,161,,,11/17/1995,387.5,11/16/1995,5.31,11/16/1995,131.55,1/18/1996,2485,1/16/1996,1594,1/17/1996,1053,1/23/1996,6330,12/15/1995,337.00,12/20/1995,501.50,10/19/1995,193.25,12/19/1995,740.75,12/15/1995,228.4
,,,,11/14/1995,1.906,,,11/15/1995,51.71,6/6/1996,160.5,,,11/16/1995,386.2,11/15/1995,5.342,11/15/1995,130.2,1/17/1996,2476,1/15/1996,1598,1/16/1996,1039,1/22/1996,6290,12/14/1995,338.50,12/19/1995,510.75,10/18/1995,188.25,12/18/1995,733.75,12/14/1995,228.7
,,,,11/13/1995,1.912,,,11/14/1995,51.56,6/5/1996,161.25,,,11/15/1995,385.6,11/14/1995,5.32,11/14/1995,131.8,1/16/1996,2464,1/12/1996,1608,1/15/1996,1034,1/19/1996,6300,12/13/1995,339.75,12/18/1995,515.75,10/17/1995,188.75,12/15/1995,720.75,12/13/1995,226.8
,,,,11/10/1995,1.901,,,11/13/1995,51.57,6/4/1996,164.5,,,11/14/1995,386.5,11/13/1995,5.312,11/13/1995,133.5,1/15/1996,2468,1/11/1996,1635,1/12/1996,1030,1/18/1996,6280,12/12/1995,337.75,12/15/1995,506.50,10/16/1995,192.25,12/14/1995,725.00,12/12/1995,224.9
,,,,11/9/1995,1.856,,,11/10/1995,51.63,6/3/1996,164.5,,,11/13/1995,388.1,11/10/1995,5.44,11/10/1995,135.05,1/12/1996,2500,1/10/1996,1624,1/11/1996,1046,1/17/1996,6290,12/11/1995,339.50,12/14/1995,507.75,10/13/1995,189.75,12/13/1995,722.75,12/11/1995,224.9
,,,,11/8/1995,1.868,,,11/9/1995,51.62,5/31/1996,163.5,,,11/10/1995,390.5,11/9/1995,5.387,11/9/1995,133.55,1/11/1996,2546,1/9/1996,1596,1/10/1996,1044,1/16/1996,6275,12/8/1995,336.75,12/13/1995,515.75,10/12/1995,184.75,12/12/1995,716.00,12/8/1995,223.7
,,,,11/7/1995,1.844,,,11/8/1995,51.45,5/30/1996,165.75,,,11/9/1995,387.4,11/8/1995,5.357,11/8/1995,132.1,1/10/1996,2533,1/8/1996,1622,1/9/1996,1037,1/15/1996,6260,12/7/1995,333.00,12/12/1995,514.00,10/11/1995,185.50,12/11/1995,714.50,12/7/1995,219
,,,,11/6/1995,1.824,,,11/7/1995,50.99,5/29/1996,166.5,,,11/8/1995,386.2,11/7/1995,5.367,11/7/1995,134.05,1/9/1996,2520,1/5/1996,1640,1/8/1996,1038,1/12/1996,6310,12/6/1995,334.75,12/11/1995,518.50,10/10/1995,183.75,12/8/1995,709.25,12/6/1995,221.1
,,,,11/3/1995,1.833,,,11/6/1995,51.15,5/28/1996,166.25,,,11/7/1995,386.6,11/6/1995,5.275,11/6/1995,132.3,1/8/1996,2551,1/4/1996,1626,1/5/1996,1030,1/11/1996,6365,12/5/1995,334.25,12/8/1995,517.50,10/9/1995,179.75,12/7/1995,699.25,12/5/1995,218.5
,,,,11/2/1995,1.844,,,11/3/1995,51.72,5/24/1996,168.75,,,11/6/1995,383.7,11/3/1995,5.295,11/3/1995,132.95,1/5/1996,2549,1/3/1996,1672,1/4/1996,1022,1/10/1996,6430,12/4/1995,329.50,12/7/1995,516.00,10/6/1995,179.75,12/6/1995,705.50,12/4/1995,215.2
,,,,11/1/1995,1.849,,,11/2/1995,52.04,5/23/1996,169.75,,,11/3/1995,383.7,11/2/1995,5.34,11/2/1995,132.5,1/4/1996,2565,1/2/1996,1698,1/3/1996,1019,1/9/1996,6300,12/1/1995,331.25,12/6/1995,507.75,10/5/1995,179.00,12/5/1995,702.75,12/1/1995,214.1
,,,,10/31/1995,1.866,,,11/1/1995,50.95,5/22/1996,169.5,,,11/2/1995,384.2,11/1/1995,5.317,11/1/1995,128.85,1/3/1996,2575,12/29/1995,1706,1/2/1996,1022,1/8/1996,6305,11/30/1995,330.75,12/5/1995,504.00,10/4/1995,179.75,12/4/1995,693.00,11/30/1995,211.8
,,,,10/30/1995,1.85,,,10/31/1995,50.4,5/21/1996,164.75,,,11/1/1995,383.8,10/31/1995,5.36,10/31/1995,124.75,1/2/1996,2629,12/28/1995,1702,12/29/1995,1024,1/5/1996,6300,11/29/1995,328.75,12/4/1995,494.50,10/3/1995,181.25,12/1/1995,690.50,11/29/1995,209.3
,,,,10/27/1995,1.839,,,10/30/1995,50.59,5/20/1996,161.25,,,10/31/1995,384.3,10/30/1995,5.343,10/30/1995,123.65,12/29/1995,2657,12/27/1995,1708,12/28/1995,1029,1/4/1996,6280,11/28/1995,324.75,12/1/1995,500.50,10/2/1995,183.00,11/30/1995,686.25,11/28/1995,207.7
,,,,10/26/1995,1.772,,,10/27/1995,50.34,5/17/1996,161.25,,,10/30/1995,383.8,10/27/1995,5.32,10/27/1995,123.7,12/28/1995,2672,12/22/1995,1696,12/27/1995,1035,1/3/1996,6265,11/27/1995,324.75,11/30/1995,501.50,9/29/1995,182.75,11/29/1995,684.00,11/27/1995,208.2
,,,,10/25/1995,1.772,,,10/26/1995,50.44,5/16/1996,164,,,10/27/1995,382.6,10/26/1995,5.435,10/26/1995,125,12/27/1995,2692,12/21/1995,1693,12/22/1995,1038,1/2/1996,6300,11/24/1995,328.00,11/29/1995,501.00,9/28/1995,176.25,11/28/1995,677.50,11/24/1995,209
,,,,10/24/1995,1.772,,,10/25/1995,49.58,5/15/1996,166.75,,,10/26/1995,382.9,10/25/1995,5.45,10/25/1995,124.4,12/22/1995,2699,12/20/1995,1695,12/21/1995,1034,12/29/1995,6325,11/22/1995,325.25,11/28/1995,493.00,9/27/1995,174.50,11/27/1995,677.50,11/22/1995,209.4
,,,,10/23/1995,1.763,,,10/24/1995,49.36,5/14/1996,167,,,10/25/1995,383.1,10/24/1995,5.367,10/24/1995,123.95,12/21/1995,2714,12/19/1995,1686.5,12/20/1995,1032,12/28/1995,6290,11/21/1995,323.50,11/27/1995,495.50,9/26/1995,174.50,11/24/1995,679.50,11/21/1995,208.2
,,,,10/20/1995,1.754,,,10/23/1995,48.94,5/13/1996,168.25,,,10/24/1995,382.6,10/23/1995,5.362,10/23/1995,125.35,12/20/1995,2716,12/18/1995,1689,12/19/1995,1035,12/27/1995,6270,11/20/1995,326.50,11/24/1995,501.25,9/25/1995,174.50,11/22/1995,683.00,11/20/1995,209.1
,,,,10/19/1995,1.723,,,10/20/1995,48.58,5/10/1996,162.75,,,10/23/1995,382.6,10/20/1995,5.37,10/20/1995,123.05,12/19/1995,2699,12/15/1995,1700,12/18/1995,1038,12/22/1995,6250,11/17/1995,328.00,11/22/1995,498.25,9/22/1995,176.50,11/21/1995,678.25,11/17/1995,211.2
,,,,10/18/1995,1.727,,,10/19/1995,48.15,5/9/1996,162.75,,,10/20/1995,382.3,10/19/1995,5.332,10/19/1995,124.85,12/18/1995,2720,12/14/1995,1710.5,12/15/1995,1044,12/21/1995,6260,11/16/1995,323.25,11/21/1995,495.00,9/21/1995,177.25,11/20/1995,682.00,11/16/1995,209.6
,,,,10/17/1995,1.721,,,10/18/1995,48.42,5/8/1996,166.75,,,10/19/1995,381.9,10/18/1995,5.365,10/18/1995,121.1,12/15/1995,2706,12/13/1995,1684,12/14/1995,1048,12/20/1995,6260,11/15/1995,320.75,11/20/1995,496.00,9/20/1995,175.50,11/17/1995,681.50,11/15/1995,206.5
,,,,10/16/1995,1.709,,,10/17/1995,48.82,5/7/1996,166.75,,,10/18/1995,383.8,10/17/1995,5.355,10/17/1995,123.85,12/14/1995,2738,12/12/1995,1676,12/13/1995,1060,12/19/1995,6250,11/14/1995,321.75,11/17/1995,492.50,9/19/1995,175.00,11/16/1995,677.00,11/14/1995,206.5
,,,,10/13/1995,1.75,,,10/16/1995,48.85,5/3/1996,164.75,,,10/17/1995,383.9,10/16/1995,5.36,10/16/1995,127.05,12/13/1995,2714,12/11/1995,1684,12/12/1995,1063,12/18/1995,6290,11/13/1995,325.25,11/16/1995,491.25,9/18/1995,179.00,11/15/1995,669.50,11/13/1995,207.4
,,,,10/12/1995,1.735,,,10/13/1995,48.92,5/2/1996,165.5,,,10/16/1995,383.9,10/13/1995,5.397,10/13/1995,126.6,12/12/1995,2687,12/8/1995,1678.5,12/11/1995,1066,12/15/1995,6280,11/10/1995,327.75,11/15/1995,484.25,9/15/1995,172.50,11/14/1995,670.25,11/10/1995,209.6
,,,,10/11/1995,1.761,,,10/12/1995,48.46,5/1/1996,165.25,,,10/13/1995,384.2,10/12/1995,5.395,10/12/1995,127,12/11/1995,2698,12/7/1995,1679,12/8/1995,1054,12/14/1995,6375,11/9/1995,327.25,11/14/1995,490.50,9/14/1995,170.25,11/13/1995,673.50,11/9/1995,208.1
,,,,10/10/1995,1.802,,,10/11/1995,48.8,4/30/1996,166.5,,,10/12/1995,384.8,10/11/1995,5.442,10/11/1995,125.05,12/8/1995,2674,12/6/1995,1677,12/7/1995,1045,12/13/1995,6350,11/8/1995,331.00,11/13/1995,490.00,9/13/1995,170.00,11/10/1995,680.75,11/8/1995,210.1
,,,,10/9/1995,1.845,,,10/10/1995,48.67,4/29/1996,170.5,,,10/11/1995,385.2,10/10/1995,5.447,10/10/1995,123.6,12/7/1995,2691,12/5/1995,1671,12/6/1995,1037,12/12/1995,6370,11/7/1995,331.75,11/10/1995,497.00,9/12/1995,171.00,11/9/1995,676.25,11/7/1995,209.4
,,,,10/6/1995,1.802,,,10/9/1995,48.74,4/26/1996,171.5,,,10/10/1995,385.3,10/9/1995,5.45,10/9/1995,126.7,12/6/1995,2694,12/4/1995,1688,12/5/1995,1044,12/11/1995,6425,11/6/1995,333.75,11/9/1995,485.25,9/11/1995,168.00,11/8/1995,683.25,11/6/1995,210.5
,,,,10/5/1995,1.795,,,10/6/1995,48.21,4/25/1996,173,,,10/9/1995,385.5,10/6/1995,5.372,10/6/1995,127.5,12/5/1995,2717,12/1/1995,1695,12/4/1995,1038,12/8/1995,6370,11/3/1995,332.00,11/8/1995,493.00,9/8/1995,167.25,11/7/1995,683.25,11/3/1995,208.6
,,,,10/4/1995,1.829,,,10/5/1995,47.97,4/24/1996,174.25,,,10/6/1995,383.8,10/5/1995,5.307,10/5/1995,127.75,12/4/1995,2733,11/30/1995,1690.5,12/1/1995,1050,12/7/1995,6355,11/2/1995,336.75,11/7/1995,492.00,9/7/1995,167.00,11/6/1995,684.75,11/2/1995,210.9
,,,,10/3/1995,1.809,,,10/4/1995,48.85,4/23/1996,173,,,10/5/1995,382.8,10/4/1995,5.342,10/4/1995,130.65,12/1/1995,2723,11/29/1995,1688,11/30/1995,1050,12/6/1995,6295,11/1/1995,336.50,11/6/1995,490.75,9/6/1995,164.50,11/3/1995,678.75,11/1/1995,210.8
,,,,10/2/1995,1.894,,,10/3/1995,49.28,4/22/1996,167.75,,,10/4/1995,383.2,10/3/1995,5.305,10/3/1995,129.45,11/30/1995,2713,11/28/1995,1682,11/29/1995,1055,12/5/1995,6250,10/31/1995,332.50,11/3/1995,484.00,9/5/1995,165.75,11/2/1995,683.00,10/31/1995,208.3
,,,,9/29/1995,1.75,,,10/2/1995,49.26,4/19/1996,167.5,,,10/3/1995,382.7,10/2/1995,5.308,10/2/1995,130.05,11/29/1995,2748,11/27/1995,1701,11/28/1995,1053,12/4/1995,6205,10/30/1995,329.00,11/2/1995,487.00,9/1/1995,167.50,11/1/1995,682.50,10/30/1995,206.3
,,,,9/28/1995,1.75,,,9/29/1995,48.65,4/18/1996,170.25,,,10/2/1995,382.2,9/29/1995,5.485,9/29/1995,131.65,11/28/1995,2732,11/24/1995,1713,11/27/1995,1062,12/1/1995,6260,10/27/1995,328.50,11/1/1995,498.50,8/31/1995,168.25,10/31/1995,675.25,10/27/1995,205.2
,,,,9/27/1995,1.644,,,9/28/1995,49.5,4/17/1996,171.5,,,9/29/1995,383.8,9/28/1995,5.517,9/28/1995,131.35,11/27/1995,2746,11/23/1995,1712,11/24/1995,1056,11/30/1995,6270,10/26/1995,329.50,10/31/1995,497.75,8/30/1995,165.75,10/30/1995,670.25,10/26/1995,206.3
,,,,9/26/1995,1.644,,,9/27/1995,49.02,4/16/1996,178.75,,,9/28/1995,383.6,9/27/1995,5.422,9/27/1995,132.7,11/24/1995,2758,11/22/1995,1698,11/23/1995,1055,11/29/1995,6370,10/25/1995,328.50,10/30/1995,496.50,8/29/1995,166.75,10/27/1995,663.50,10/25/1995,207.3
,,,,9/25/1995,1.644,,,9/26/1995,48.23,4/15/1996,184.25,,,9/27/1995,383.8,9/26/1995,5.442,9/26/1995,134.7,11/23/1995,2743,11/21/1995,1683,11/22/1995,1052,11/28/1995,6420,10/24/1995,329.50,10/27/1995,499.75,8/28/1995,171.50,10/26/1995,665.25,10/24/1995,207.9
,,,,9/22/1995,1.644,,,9/25/1995,48.85,4/12/1996,185.75,,,9/26/1995,384.3,9/25/1995,5.403,9/25/1995,133.2,11/22/1995,2755,11/20/1995,1683,11/21/1995,1063,11/27/1995,6450,10/23/1995,330.00,10/26/1995,501.25,8/25/1995,169.00,10/25/1995,669.25,10/23/1995,207.4
,,,,9/21/1995,1.614,,,9/22/1995,48.09,4/11/1996,192.25,,,9/25/1995,383.7,9/22/1995,5.39,9/22/1995,134,11/21/1995,2764,11/17/1995,1673,11/20/1995,1054,11/24/1995,6410,10/20/1995,332.75,10/25/1995,498.75,8/24/1995,164.50,10/24/1995,669.25,10/20/1995,203.6
,,,,9/20/1995,1.596,,,9/21/1995,48.67,4/10/1996,192.25,,,9/22/1995,383.5,9/21/1995,5.46,9/21/1995,134,11/20/1995,2763,11/16/1995,1682,11/17/1995,1047,11/23/1995,6425,10/19/1995,332.00,10/24/1995,493.00,8/23/1995,164.00,10/23/1995,667.75,10/19/1995,201.5
,,,,9/19/1995,1.589,,,9/20/1995,49.3,4/9/1996,192.25,,,9/21/1995,385.5,9/20/1995,5.385,9/20/1995,131.4,11/17/1995,2749,11/15/1995,1666,11/16/1995,1049,11/22/1995,6460,10/18/1995,325.75,10/23/1995,503.00,8/22/1995,161.75,10/20/1995,672.25,10/18/1995,198.1
,,,,9/18/1995,1.604,,,9/19/1995,51.37,4/4/1996,191.5,,,9/20/1995,385.1,9/19/1995,5.462,9/19/1995,131.65,11/16/1995,2740,11/14/1995,1663,11/15/1995,1029,11/21/1995,6460,10/17/1995,325.00,10/20/1995,508.75,8/21/1995,162.00,10/19/1995,664.00,10/17/1995,197.4
,,,,9/15/1995,1.658,,,9/18/1995,51.65,4/3/1996,191.5,,,9/19/1995,386.7,9/18/1995,5.505,9/18/1995,129.9,11/15/1995,2748,11/13/1995,1669,11/14/1995,1032,11/20/1995,6420,10/16/1995,327.75,10/19/1995,507.50,8/18/1995,160.00,10/18/1995,656.25,10/16/1995,198.6
,,,,9/14/1995,1.651,,,9/15/1995,51.53,4/2/1996,188.25,,,9/18/1995,387.1,9/15/1995,5.434,9/15/1995,129.45,11/14/1995,2776,11/10/1995,1682,11/13/1995,1039,11/17/1995,6420,10/13/1995,325.25,10/18/1995,499.75,8/17/1995,159.00,10/17/1995,652.50,10/13/1995,197.7
,,,,9/13/1995,1.72,,,9/14/1995,51.8,4/1/1996,182.75,,,9/15/1995,386.5,9/14/1995,5.473,9/14/1995,128.65,11/13/1995,2798,11/9/1995,1679.5,11/10/1995,1056,11/16/1995,6340,10/12/1995,320.75,10/17/1995,491.50,8/16/1995,159.00,10/16/1995,656.50,10/12/1995,195
,,,,9/12/1995,1.653,,,9/13/1995,51.25,3/29/1996,184,,,9/14/1995,387.1,9/13/1995,5.379,9/13/1995,128.7,11/10/1995,2825,11/8/1995,1690,11/9/1995,1052,11/15/1995,6310,10/11/1995,322.75,10/16/1995,497.50,8/15/1995,158.25,10/13/1995,653.25,10/11/1995,196.7
,,,,9/11/1995,1.655,,,9/12/1995,51.95,3/28/1996,188,,,9/13/1995,385.9,9/12/1995,5.489,9/12/1995,130.2,11/9/1995,2800,11/7/1995,1694,11/8/1995,1049,11/14/1995,6370,10/10/1995,317.75,10/13/1995,485.75,8/14/1995,158.25,10/12/1995,652.75,10/10/1995,193.3
,,,,9/8/1995,1.642,,,9/11/1995,51.65,3/27/1996,197.5,,,9/12/1995,386.8,9/11/1995,5.463,9/11/1995,133.5,11/8/1995,2789,11/6/1995,1721,11/7/1995,1059,11/13/1995,6400,10/9/1995,313.25,10/12/1995,479.75,8/11/1995,156.75,10/11/1995,659.25,10/9/1995,191.8
,,,,9/7/1995,1.626,,,9/8/1995,51.83,3/26/1996,194.75,,,9/11/1995,384.3,9/8/1995,5.336,9/8/1995,132,11/7/1995,2811,11/3/1995,1720,11/6/1995,1065,11/10/1995,6430,10/6/1995,310.75,10/11/1995,480.50,8/10/1995,159.00,10/10/1995,648.75,10/6/1995,191.2
,,,,9/6/1995,1.644,,,9/7/1995,51.44,3/25/1996,185,,,9/8/1995,383.3,9/7/1995,5.382,9/7/1995,133.05,11/6/1995,2830,11/2/1995,1729,11/3/1995,1076,11/9/1995,6425,10/5/1995,309.75,10/10/1995,483.75,8/9/1995,158.25,10/9/1995,642.75,10/5/1995,191.1
,,,,9/5/1995,1.701,,,9/6/1995,52.11,3/22/1996,183.75,,,9/7/1995,384.2,9/6/1995,5.285,9/6/1995,133.5,11/3/1995,2811,11/1/1995,1706,11/2/1995,1083,11/8/1995,6400,10/4/1995,309.25,10/9/1995,481.75,8/8/1995,158.75,10/6/1995,640.50,10/4/1995,191.4
,,,,9/1/1995,1.74,,,9/5/1995,52.97,3/21/1996,179.75,,,9/6/1995,381.7,9/5/1995,5.185,9/5/1995,132.65,11/2/1995,2822,10/31/1995,1705,11/1/1995,1056,11/7/1995,6400,10/3/1995,310.50,10/6/1995,475.00,8/7/1995,157.00,10/5/1995,637.00,10/3/1995,189.3
,,,,8/31/1995,1.748,,,9/1/1995,51.43,3/20/1996,184.25,,,9/5/1995,381.5,9/1/1995,5.271,9/1/1995,133.4,11/1/1995,2745,10/30/1995,1679,10/31/1995,1046,11/6/1995,6380,10/2/1995,312.25,10/5/1995,479.00,8/4/1995,162.75,10/4/1995,638.25,10/2/1995,190
,,,,8/30/1995,1.702,,,8/31/1995,50.15,3/19/1996,177,,,9/1/1995,382.1,8/31/1995,5.311,8/31/1995,132.8,10/31/1995,2712,10/27/1995,1678,10/30/1995,1016,11/3/1995,6395,9/29/1995,311.75,10/4/1995,485.50,8/3/1995,167.25,10/3/1995,636.00,9/29/1995,192.7
,,,,8/29/1995,1.575,,,8/30/1995,49.65,3/18/1996,174.75,,,8/31/1995,384.2,8/30/1995,5.236,8/30/1995,131.95,10/30/1995,2684,10/26/1995,1688,10/27/1995,1023,11/2/1995,6440,9/28/1995,309.25,10/3/1995,486.50,8/2/1995,171.75,10/2/1995,637.25,9/28/1995,192.6
,,,,8/28/1995,1.575,,,8/29/1995,49.52,3/15/1996,167,,,8/30/1995,383.1,8/29/1995,5.519,8/29/1995,134.6,10/27/1995,2693,10/25/1995,1686,10/26/1995,1029.5,11/1/1995,6530,9/27/1995,307.50,10/2/1995,491.50,8/1/1995,173.75,9/29/1995,646.00,9/27/1995,192.1
,,,,8/24/1995,1.575,,,8/28/1995,49.8,3/14/1996,166.75,,,8/29/1995,382.4,8/28/1995,5.612,8/28/1995,136.85,10/26/1995,2730,10/24/1995,1675,10/25/1995,993,10/31/1995,6525,9/26/1995,306.25,9/29/1995,492.25,7/31/1995,169.50,9/28/1995,644.50,9/26/1995,193.1
,,,,8/23/1995,1.568,,,8/25/1995,49.97,3/13/1996,169,,,8/28/1995,383.3,8/25/1995,5.592,8/25/1995,137.65,10/25/1995,2709,10/23/1995,1660,10/24/1995,991,10/30/1995,6320,9/25/1995,306.50,9/28/1995,484.25,7/28/1995,172.00,9/27/1995,642.50,9/25/1995,191.7
,,,,8/22/1995,1.567,,,8/24/1995,50.2,3/12/1996,190.5,,,8/25/1995,383.3,8/24/1995,5.607,8/24/1995,139.55,10/24/1995,2709,10/20/1995,1657,10/23/1995,984,10/27/1995,6320,9/22/1995,310.00,9/27/1995,480.50,7/27/1995,173.50,9/26/1995,644.25,9/22/1995,193.6
,,,,8/21/1995,1.618,,,8/23/1995,50.5,3/11/1996,190.5,,,8/24/1995,383.4,8/23/1995,5.637,8/23/1995,138.7,10/23/1995,2709,10/19/1995,1671,10/20/1995,978,10/26/1995,6335,9/21/1995,311.00,9/26/1995,478.50,7/26/1995,175.00,9/25/1995,640.00,9/21/1995,199.7
,,,,8/18/1995,1.577,,,8/22/1995,50.18,3/8/1996,185,,,8/23/1995,383.7,8/22/1995,5.655,8/22/1995,139.85,10/20/1995,2685,10/18/1995,1665,10/19/1995,987,10/25/1995,6260,9/20/1995,296.25,9/25/1995,479.75,7/25/1995,176.00,9/22/1995,645.00,9/20/1995,196.5
,,,,8/17/1995,1.53,,,8/21/1995,50.29,3/7/1996,183,,,8/22/1995,383.3,8/21/1995,5.792,8/21/1995,140.05,10/19/1995,2690,10/17/1995,1674,10/18/1995,983,10/24/1995,6245,9/19/1995,300.50,9/22/1995,483.00,7/24/1995,175.00,9/21/1995,663.75,9/19/1995,196.2
,,,,8/16/1995,1.527,,,8/18/1995,49.7,3/6/1996,174.25,,,8/21/1995,384.6,8/18/1995,5.697,8/18/1995,142.05,10/18/1995,2650,10/16/1995,1691,10/17/1995,992,10/23/1995,6240,9/18/1995,304.75,9/21/1995,491.00,7/21/1995,172.75,9/20/1995,646.75,9/18/1995,198.5
,,,,8/15/1995,1.559,,,8/17/1995,49.27,3/5/1996,168.75,,,8/18/1995,384.8,8/17/1995,5.58,8/17/1995,141.3,10/17/1995,2723,10/13/1995,1705,10/16/1995,990,10/20/1995,6210,9/15/1995,294.25,9/20/1995,473.75,7/20/1995,161.00,9/19/1995,645.50,9/15/1995,188.4
,,,,8/14/1995,1.55,,,8/16/1995,49.22,3/4/1996,166,,,8/17/1995,383.8,8/16/1995,5.37,8/16/1995,141.75,10/16/1995,2752,10/12/1995,1704.5,10/13/1995,1004,10/19/1995,6200,9/14/1995,292.75,9/19/1995,475.00,7/19/1995,164.00,9/18/1995,652.50,9/14/1995,185.3
,,,,8/11/1995,1.503,,,8/15/1995,48.74,3/1/1996,168.75,,,8/16/1995,382.5,8/15/1995,5.345,8/15/1995,138.95,10/13/1995,2774,10/11/1995,1702,10/12/1995,990,10/18/1995,6170,9/13/1995,291.00,9/18/1995,473.00,7/18/1995,166.00,9/15/1995,622.00,9/13/1995,184.3
,,,,8/10/1995,1.504,,,8/14/1995,48.77,2/29/1996,173,,,8/15/1995,385.3,8/14/1995,5.352,8/14/1995,136.5,10/12/1995,2770,10/10/1995,1690,10/11/1995,973,10/17/1995,6230,9/12/1995,292.00,9/15/1995,463.00,7/17/1995,168.00,9/14/1995,617.25,9/12/1995,185.1
,,,,8/9/1995,1.539,,,8/11/1995,49.38,2/28/1996,174.5,,,8/14/1995,384.1,8/11/1995,5.215,8/11/1995,136.85,10/11/1995,2741,10/9/1995,1747,10/10/1995,1001,10/16/1995,6260,9/11/1995,290.25,9/14/1995,461.50,7/14/1995,158.50,9/13/1995,614.00,9/11/1995,186
,,,,8/8/1995,1.471,,,8/10/1995,49.55,2/27/1996,178,,,8/11/1995,383.5,8/10/1995,5.275,8/10/1995,136.4,10/10/1995,2775,10/6/1995,1779,10/9/1995,1019,10/13/1995,6345,9/8/1995,291.00,9/13/1995,460.50,7/13/1995,154.00,9/12/1995,619.25,9/8/1995,186.9
,,,,8/7/1995,1.478,,,8/9/1995,49.45,2/26/1996,173,,,8/10/1995,384.2,8/9/1995,5.25,8/9/1995,136.85,10/9/1995,2792,10/5/1995,1773,10/6/1995,1015,10/12/1995,6310,9/7/1995,289.75,9/12/1995,466.75,7/12/1995,154.00,9/11/1995,618.50,9/7/1995,186.8
,,,,8/4/1995,1.456,,,8/8/1995,49.7,2/23/1996,176.75,,,8/9/1995,384.3,8/8/1995,5.248,8/8/1995,136.1,10/6/1995,2807,10/4/1995,1784.5,10/5/1995,1018,10/11/1995,6150,9/6/1995,289.50,9/11/1995,458.25,7/11/1995,151.75,9/8/1995,623.00,9/6/1995,185.8
,,,,8/3/1995,1.432,,,8/7/1995,49.32,2/22/1996,177.25,,,8/8/1995,384.4,8/7/1995,5.195,8/7/1995,137.25,10/5/1995,2830,10/3/1995,1775,10/4/1995,1024,10/10/1995,6165,9/5/1995,293.25,9/8/1995,462.00,7/10/1995,151.00,9/7/1995,622.00,9/5/1995,186.1
,,,,8/2/1995,1.422,,,8/4/1995,49.18,2/21/1996,173.5,,,8/7/1995,383.6,8/4/1995,5.167,8/4/1995,139.05,10/4/1995,2855,10/2/1995,1777,10/3/1995,1025,10/9/1995,6230,9/1/1995,296.00,9/7/1995,470.00,7/7/1995,150.00,9/6/1995,617.00,9/1/1995,185.3
,,,,8/1/1995,1.459,,,8/3/1995,49.24,2/20/1996,169.75,,,8/4/1995,383.3,8/3/1995,5.17,8/3/1995,139.2,10/3/1995,2850,9/29/1995,1787,10/2/1995,1024,10/6/1995,6255,8/31/1995,295.50,9/6/1995,455.50,7/6/1995,152.00,9/5/1995,617.50,8/31/1995,183.2
