Date,CL1 Comdty - Last Price,CO1 Comdty - Last Price,CP1 Comdty - Last Price,SM1 Comdty - Last Price,C 1 Comdty - Last Price,GC1 Comdty - Last Price,HG1 Comdty - Last Price,HO1 Comdty - Last Price,JX1 Comdty - Last Price,LMAHDS03 Comdty - Last Price,LMCADS03 Comdty - Last Price,LMSNDS03 Comdty - Last Price,LMZSDS03 Comdty - Last Price,MO1 Comdty - Last Price,GC1 Comdty - Last Price_GC1,NG1 Comdty - Last Price,O 1 Comdty - Last Price,QS1 Comdty - Last Price,S 1 Comdty - Last Price,SI1 Comdty - Last Price,C 1 Comdty - Last Price_W 1,XB1 Comdty - Last Price
2000-06-28,31.9,30.11,,168.6,192 3/4,292.5,81.85,81.59,25250.0,1598.0,1808.0,5520.0,1156.0,,292.5,4.369,102 1/4,248.5,488 1/2,4.989,192 3/4,
2000-06-29,32.72,30.8,,169.9,194 3/4,290.7,80.8,84.47,25230.0,1581.0,1780.0,5515.0,1155.0,,290.7,4.423,101 1/4,251.5,490 3/4,4.997,194 3/4,
2000-06-30,32.5,30.57,,166.9,187 1/2,291.5,81.55,84.14,25480.0,1580.0,1790.0,5510.0,1153.0,,291.5,4.476,96 3/4,255.75,477 1/2,5.033,187 1/2,
2000-07-03,,31.1,,163.9,183 1/4,,,,25810.0,1579.0,1794.0,5495.0,1147.0,,,,93 3/4,259.5,468 1/2,,183 1/4,
2000-07-04,,29.58,,,,,,,25630.0,1577.0,1787.0,5480.0,1143.0,,,,,252.5,,,,
2000-07-05,30.67,29.38,,166.6,185 1/4,285.3,81.35,79.64,25180.0,1590.0,1787.0,5500.0,1146.0,,285.3,4.109,95 1/2,246.5,472 1/2,4.993,185 1/4,
2000-07-06,29.99,29.67,,165.9,181 3/4,284.6,80.35,78.38,25370.0,1579.0,1767.0,5465.0,1136.0,,284.6,4.066,95,246.25,470 3/4,5.004,181 3/4,
2000-07-07,30.28,29.7,,168.1,183 3/4,284.6,80.6,78.9,25210.0,1568.0,1768.0,5455.0,1139.0,,284.6,4.262,99,240.0,473 1/2,4.986,183 3/4,
2000-07-10,29.69,28.85,,167.8,180 1/2,284.9,81.35,77.93,25340.0,1573.0,1787.0,5420.0,1133.0,,284.9,4.228,100 1/2,240.25,473 1/4,5.006,180 1/2,
2000-07-11,29.7,29.22,,168.3,178 1/4,283.3,81.8,78.97,25480.0,1597.0,1793.0,5350.0,1145.0,,283.3,4.257,102,243.0,471 1/4,4.963,178 1/4,
2000-07-12,30.32,29.67,,169.6,179,281.4,82.4,79.45,25750.0,1595.0,1808.0,5345.0,1147.0,,281.4,4.031,100 1/2,243.0,474 1/2,4.976,179,
2000-07-13,31.47,30.26,,171.1,179 3/4,280.9,82.35,81.61,26110.0,1591.0,1806.0,5350.0,1140.0,,280.9,4.166,101 1/2,249.0,466 3/4,4.983,179 3/4,
2000-07-14,31.4,29.88,,165.2,175 1/4,281.9,82.3,80.9,26470.0,1591.0,1800.0,5325.0,1138.0,,281.9,4.15,98 3/4,250.75,465 1/4,5.003,175 1/4,
2000-07-17,30.83,28.56,,156.6,179 1/4,284.2,84.05,79.26,27090.0,1605.0,1833.0,5320.0,1143.0,,284.2,4.002,104,246.0,457 1/2,5.018,179 1/4,
2000-07-18,31.94,29.32,,156.4,180 3/4,283.1,84.1,80.55,26690.0,1613.0,1836.0,5330.0,1142.0,,283.1,4.044,105 1/2,249.5,455 1/2,5.022,180 3/4,
2000-07-19,31.42,28.88,,153.5,181 3/4,279.6,84.2,80.1,26570.0,1594.0,1834.0,5370.0,1161.0,,279.6,3.884,107,251.5,452 1/2,4.982,181 3/4,
2000-07-20,30.93,28.27,,153.4,186,280.4,84.35,79.27,,1596.0,1837.0,5360.0,1166.0,,280.4,3.86,109 3/4,253.0,456,4.996,186,
2000-07-21,28.56,27.52,,154.3,187 3/4,280.6,86.3,76.4,26780.0,1589.0,1868.0,5335.0,1162.0,,280.6,3.834,112,247.75,460 1/4,4.926,187 3/4,
2000-07-24,28.02,26.92,,153.1,184 1/2,279.3,86.4,75.35,26550.0,1593.0,1882.0,5345.0,1164.0,,279.3,3.715,107 1/4,245.25,457,4.946,184 1/2,
2000-07-25,27.95,26.94,,152.3,182 3/4,279.3,86.6,75.56,26770.0,1587.0,1874.0,5310.0,1166.0,,279.3,3.66,107 1/4,245.0,452 3/4,4.992,182 3/4,
2000-07-26,27.81,26.83,,152.2,180 1/2,279.7,85.7,75.85,26840.0,1577.0,1869.0,5300.0,1161.0,,279.7,3.763,107 1/2,245.75,450 3/4,4.952,180 1/2,
2000-07-27,28.02,27.15,,153.2,181,278.6,86.75,76.56,26880.0,1570.0,1880.0,5305.0,1167.0,,278.6,3.82,107 3/4,246.0,452 1/2,4.967,181,
2000-07-28,28.18,27.36,,150.9,180 1/4,277.7,86.85,76.77,26700.0,1571.0,1879.0,5310.0,1172.0,,277.7,3.845,106 3/4,245.75,448,5.0,180 1/4,
2000-07-31,27.43,26.93,,149.6,180 1/4,276.8,87.45,77.93,26730.0,1569.0,1884.5,5295.0,1168.0,,276.8,3.774,106 1/2,239.5,446,5.038,180 1/4,
2000-08-01,27.79,27.14,,148.8,179 3/4,276.9,87.35,76.84,26520.0,1568.0,1888.0,5300.0,1170.0,,276.9,3.987,106,240.0,442,5.028,179 3/4,
2000-08-02,28.26,27.59,,149.8,180 1/2,276.5,87.0,78.26,26600.0,1573.0,1890.0,5285.0,1163.0,,276.5,4.214,104 1/2,245.75,445 1/2,5.023,180 1/2,
2000-08-03,28.66,28.31,,148.8,180,273.4,86.9,79.46,26980.0,1563.0,1875.0,5305.0,1151.0,,273.4,4.25,102,245.5,439 3/4,5.005,180,
2000-08-04,29.96,29.37,,147.8,178 3/4,272.6,87.3,81.85,27080.0,1567.0,1874.0,5320.0,1150.0,,272.6,4.296,101 1/2,251.75,437,4.943,178 3/4,
2000-08-07,28.91,28.52,,146.3,177 3/4,273.1,87.1,78.21,27950.0,1561.0,1882.0,5315.0,1149.5,,273.1,4.348,96 1/2,251.5,434,4.97,177 3/4,
2000-08-08,29.12,28.9,,147.6,179 1/2,272.8,86.15,79.83,27900.0,1544.0,1873.0,5315.0,1144.0,,272.8,4.409,99,249.75,442 1/4,4.935,179 1/2,
2000-08-09,30.35,29.87,,147.4,178 1/4,271.6,87.35,83.54,28090.0,1533.0,1886.0,5295.0,1138.0,,271.6,4.419,98 1/2,258.0,440 1/2,4.918,178 1/4,
2000-08-10,31.34,30.88,,150.3,177 1/4,272.0,86.45,86.28,27670.0,1536.0,1879.0,5295.0,1150.0,,272.0,4.468,99 1/4,258.0,445 3/4,4.925,177 1/4,
2000-08-11,31.02,30.57,,150.6,174 3/4,275.1,85.95,85.82,27990.0,1541.0,1870.0,5285.0,1154.0,,275.1,4.475,98 1/2,269.5,452,4.945,174 3/4,
2000-08-14,31.94,31.48,,153.4,175 3/4,274.4,86.7,87.34,27940.0,1551.0,1883.5,5295.0,1177.0,,274.4,4.318,97 3/4,268.5,452 1/4,4.908,175 3/4,
2000-08-15,31.67,32.18,,154.3,175 3/4,274.6,87.05,86.51,27960.0,1554.0,1883.5,5300.0,1191.0,,274.6,4.234,97 3/4,271.5,457 1/2,4.883,175 3/4,
2000-08-16,31.8,32.53,,156.4,178 1/2,277.3,86.65,86.88,27600.0,1540.0,1880.0,5305.0,1182.0,,277.3,4.413,100 1/4,269.75,465,4.875,178 1/2,
2000-08-17,31.94,30.16,,155.4,178 1/2,277.7,86.9,88.73,27770.0,1550.0,1886.0,5320.0,1186.0,,277.7,4.406,100,278.25,460,4.883,178 1/2,
2000-08-18,31.99,30.44,,154.3,177 1/4,276.8,86.5,89.91,27680.0,1544.0,1887.0,5330.0,1183.0,,276.8,4.436,98 3/4,282.25,458 1/4,4.855,177 1/4,
2000-08-21,32.47,30.6,,156.5,176 1/4,275.1,85.4,92.32,29100.0,1537.0,1863.0,5340.0,1187.0,,275.1,4.747,98 1/4,288.25,462,4.868,176 1/4,
2000-08-22,31.22,29.93,,155.6,175 1/2,273.5,85.75,90.35,29540.0,1554.0,1874.0,5370.0,1193.5,,273.5,4.52,98 3/4,287.25,458 1/2,4.848,175 1/2,
2000-08-23,32.02,30.69,,157.4,175 1/4,271.1,85.65,95.61,30100.0,1548.0,1872.5,5400.0,1181.0,,271.1,4.605,98,298.5,459 1/2,4.798,175 1/4,
2000-08-24,31.63,30.35,,159.8,176,272.9,86.2,95.33,30700.0,1552.0,1878.0,5475.0,1181.0,,272.9,4.54,98,299.5,461 3/4,4.86,176,
2000-08-25,32.03,30.39,,161.0,176 1/2,274.1,86.25,96.94,31300.0,1541.0,1877.0,5450.0,1177.0,,274.1,4.628,98 1/4,302.25,461 3/4,4.895,176 1/2,
2000-08-28,32.87,,,163.5,179 1/2,274.0,86.0,99.88,32200.0,1554.0,1884.0,5475.0,1179.0,,274.0,4.685,98 1/4,,470 1/4,4.935,179 1/2,
2000-08-29,32.74,31.36,,166.9,184 1/4,273.4,87.9,98.59,32980.0,1570.0,1913.0,5450.0,1189.0,,273.4,4.618,98 3/4,313.25,484 1/4,4.947,184 1/4,
2000-08-30,33.32,31.98,,166.6,181 1/2,275.4,88.5,99.25,32330.0,1592.0,1920.0,5430.0,1184.0,,275.4,4.801,96 1/2,309.5,481 3/4,4.93,181 1/2,
2000-08-31,33.12,31.72,,170.8,183 3/4,279.6,88.5,98.42,32330.0,1593.0,1924.0,5410.0,1180.0,,279.6,4.782,98,311.5,494 3/4,5.003,183 3/4,
2000-09-01,33.38,31.85,,169.8,182 1/2,278.3,88.9,97.64,30650.0,1593.0,1931.0,5425.0,1194.0,,278.3,4.835,97 3/4,310.0,492 3/4,5.004,182 1/2,
2000-09-04,,32.84,,,,,,,29920.0,1599.0,1946.0,5470.0,1208.0,,,,,317.25,,,,
2000-09-05,33.83,32.98,,171.9,186 1/4,277.1,90.6,97.97,30480.0,1610.0,1959.0,5550.0,1206.0,,277.1,4.95,100 1/4,313.75,502,4.998,186 1/4,
2000-09-06,34.9,34.28,,167.0,181 3/4,275.3,90.15,99.66,30940.0,1642.0,1956.0,5535.0,1199.0,,275.3,5.071,98 1/2,319.0,485 1/4,4.983,181 3/4,
2000-09-07,35.39,34.55,,164.8,181 3/4,275.1,90.6,102.86,31800.0,1637.0,1963.0,5545.0,1203.0,,275.1,4.998,99,326.25,480,4.935,181 3/4,
2000-09-08,33.63,32.78,,168.2,184 1/4,274.2,91.2,99.49,30760.0,1645.0,1983.0,5560.0,1207.0,,274.2,4.88,101 1/2,322.5,495,4.923,184 1/4,
2000-09-11,35.14,33.62,,170.9,184 3/4,274.0,91.3,104.98,31470.0,1637.0,1979.0,5580.0,1191.0,,274.0,5.011,102 1/4,337.5,495 3/4,4.885,184 3/4,
2000-09-12,34.28,32.48,,171.8,182 1/2,273.8,92.85,104.68,32240.0,1659.0,2004.0,5590.0,1202.0,,273.8,5.008,102,337.5,495 1/2,4.909,182 1/2,
2000-09-13,33.82,31.53,,172.9,180 1/2,273.7,92.75,101.07,32050.0,1657.0,2020.0,5570.0,1197.0,,273.7,5.055,102 3/4,319.0,488 3/4,4.892,180 1/2,
2000-09-14,34.07,31.94,,173.0,179 1/4,273.2,92.55,100.72,31370.0,1645.0,2022.0,5550.0,1185.0,,273.2,5.195,101,311.25,483 1/2,4.888,179 1/4,
2000-09-15,35.92,33.98,,165.9,187 3/4,273.0,92.0,103.29,,1633.0,2014.0,5565.0,1172.0,,273.0,5.206,107 3/4,323.0,483 1/4,4.868,187 3/4,
2000-09-18,36.88,34.46,,169.4,189 1/2,272.1,91.85,104.15,32110.0,1629.0,1998.0,5530.0,1162.0,,272.1,5.295,108 1/4,329.75,488 1/2,4.876,189 1/2,
2000-09-19,36.51,33.63,,167.8,187 1/4,272.6,92.15,101.91,31840.0,1637.0,1998.0,5525.0,1143.0,,272.6,5.363,107 1/4,320.25,483 3/4,4.883,187 1/4,
2000-09-20,37.2,33.74,,169.6,188,269.7,90.15,101.79,32000.0,1607.0,1976.0,5510.0,1147.0,,269.7,5.318,106 3/4,323.0,487 1/2,4.83,188,
2000-09-21,34.0,32.73,,170.8,190 1/4,270.8,92.55,99.89,32960.0,1608.0,1991.0,5550.0,1156.0,,270.8,5.287,105 3/4,317.0,491 3/4,4.872,190 1/4,
2000-09-22,32.68,31.25,,174.0,194,272.3,91.95,95.48,32960.0,1613.0,2010.0,5545.0,1158.0,,272.3,5.131,107 1/4,315.0,496,4.91,194,
2000-09-25,31.57,30.24,,173.4,193 1/4,274.4,92.7,94.07,32060.0,1620.0,2018.0,5565.0,1165.0,,274.4,5.276,106 1/2,300.25,493 1/2,4.915,193 1/4,
2000-09-26,31.5,30.42,,172.8,194 1/2,274.2,91.65,92.99,32710.0,1596.0,1995.0,5500.0,1155.0,,274.2,5.324,107,289.75,493 3/4,4.931,194 1/2,
2000-09-27,31.46,30.54,,172.7,194 1/2,278.4,91.25,94.8,32760.0,1609.0,1990.0,5420.0,1152.0,,278.4,5.312,107,294.5,495 3/4,4.968,194 1/2,
2000-09-28,30.34,29.26,,173.6,196 1/4,275.6,91.9,91.06,33450.0,1602.0,1984.0,5390.0,1148.0,,275.6,5.124,106,286.25,498 1/4,5.002,196 1/4,
2000-09-29,30.84,29.84,,171.3,197 3/4,273.6,92.05,92.4,33090.0,1595.0,1997.0,5400.0,1154.0,,273.6,5.186,105 1/4,287.75,490 1/2,4.948,197 3/4,
2000-10-02,32.18,31.08,,172.3,199 1/4,273.1,89.9,96.05,33780.0,1565.0,1966.0,5375.0,1154.0,,273.1,5.352,105 3/4,299.25,489 1/2,4.955,199 1/4,
2000-10-03,32.07,31.05,,172.7,203 1/2,271.6,90.25,96.35,34150.0,1544.0,1953.0,5405.0,1155.0,,271.6,5.348,105 3/4,298.25,489,4.962,203 1/2,
2000-10-04,31.43,30.52,,171.9,204 1/4,270.3,89.9,96.34,33390.0,1544.5,1945.0,5405.0,1151.0,,270.3,5.29,106 1/4,295.5,486 1/4,4.923,204 1/4,
2000-10-05,30.53,29.89,,171.1,203 1/2,270.6,91.1,92.72,33000.0,1548.0,1971.0,5395.0,1155.0,,270.6,5.152,106 1/4,287.25,485,4.938,203 1/2,
2000-10-06,30.86,30.1,,170.0,203 1/4,269.3,90.6,92.94,33490.0,1536.0,1958.0,5365.0,1145.0,,269.3,5.008,107 1/4,290.25,485,4.928,203 1/4,
2000-10-09,31.86,30.76,,168.8,201 1/2,270.1,89.65,95.49,,1521.0,1940.0,5330.0,1107.0,,270.1,5.15,107,298.25,483,4.93,201 1/2,
2000-10-10,33.18,31.85,,170.1,203 1/2,272.4,90.55,99.71,33950.0,1536.0,1959.0,5360.0,1108.0,,272.4,5.134,107 3/4,313.5,485 3/4,4.963,203 1/2,
2000-10-11,33.25,31.79,,168.0,204 1/2,270.5,90.2,101.78,33930.0,1543.0,1947.0,5370.0,1110.0,,270.5,5.508,108 1/2,317.5,478,4.915,204 1/2,
2000-10-12,36.06,34.59,,167.4,208,276.4,88.2,107.73,33700.0,1522.0,1928.0,5365.0,1103.0,,276.4,5.63,108 1/2,317.5,474 1/4,4.968,208,
2000-10-13,34.99,32.52,,164.7,208,272.4,89.25,101.61,34890.0,1535.0,1940.0,5350.0,1110.0,,272.4,5.537,107 1/2,321.0,466,4.925,208,
2000-10-16,32.92,31.9,,163.1,206 3/4,271.5,89.4,97.23,34470.0,1528.0,1936.0,5330.0,1087.0,,271.5,5.364,107,307.75,465,4.923,206 3/4,
2000-10-17,32.99,31.13,,166.6,207 1/2,271.1,88.3,96.02,34790.0,1494.0,1914.0,5320.0,1075.0,,271.1,5.439,107 1/4,294.25,468 1/4,4.885,207 1/2,
2000-10-18,33.48,31.1,,167.4,206 1/4,270.3,87.2,96.59,34910.0,1499.0,1894.0,5310.0,1076.0,,270.3,5.228,108 3/4,297.5,467 3/4,4.893,206 1/4,
2000-10-19,32.91,30.74,,171.6,206 3/4,270.1,87.3,95.18,34770.0,1512.0,1902.0,5290.0,1076.0,,270.1,4.951,111 1/4,299.75,471 1/2,4.865,206 3/4,
2000-10-20,33.75,31.62,,170.0,205 1/4,271.2,86.2,97.11,34800.0,1506.0,1884.0,5280.0,1079.0,,271.2,4.937,111 1/4,294.5,468 3/4,4.865,205 1/4,
2000-10-23,33.76,32.09,,167.3,203 1/4,270.1,86.75,99.9,35000.0,1509.0,1885.0,5280.0,1083.0,,270.1,5.072,109,297.25,463,4.82,203 1/4,
2000-10-24,33.37,31.59,,169.9,204,270.1,86.55,99.44,34930.0,1506.0,1895.0,5275.0,1091.0,,270.1,4.82,109,303.25,467 3/4,4.833,204,
2000-10-25,32.96,31.36,,170.0,203 1/4,266.2,85.25,97.72,34820.0,1487.0,1866.0,5265.0,1076.0,,266.2,4.659,109,296.5,467,4.798,203 1/4,
2000-10-26,33.71,31.96,,167.2,202 1/4,264.9,83.15,98.74,34120.0,1462.0,1828.0,5180.0,1063.0,,264.9,4.664,109,296.0,461 1/4,4.765,202 1/4,
