Date,CL1 Comdty - Last Price,CO1 Comdty - Last Price,CP1 Comdty - Last Price
2023-11-14,78.25,82.46,80320
2023-11-13,78.26,82.52,79280
2023-11-10,83.49,85.82,82850
2023-11-09,87.29,90.64,84100
2023-11-07,74.83,79.4,69300
2023-11-05,70.87,74.98,64540
2023-11-04,81.53,85.61,70720
2023-11-01,77.41,82.67,63750
2023-10-31,81.02,87.41,84690
2023-10-30,82.31,87.45,84690
2023-10-27,85.54,90.48,84370
2023-10-26,83.21,87.93,84930
2023-10-25,85.39,90.13,84550
2023-10-24,83.74,88.07,85180
2023-10-23,85.49,89.83,85100
2023-10-20,88.75,92.16,85760
2023-10-19,89.37,92.38,85100
2023-10-18,88.32,91.5,85150
2023-10-17,86.66,89.9,84310
2023-10-16,86.66,89.65,84840
2023-10-13,87.69,90.89,82800
2023-10-11,77.17,81.43,78750
2023-10-10,85.97,87.65,83000
2023-10-08,82.82,86.4,79980
2023-10-07,72.99,77.69,70300
2023-10-05,72.56,76.41,64760
2023-10-04,79.74,84.18,70360
2023-10-03,76.68,82.78,69800
2023-10-02,79.72,86.39,67450
2023-10-01,75.12,80.1,63400
2023-09-29,90.79,95.31,86560
2023-09-28,91.71,95.38,86710
2023-09-27,93.68,96.55,86630
2023-09-26,90.39,93.96,86580
2023-09-25,89.68,93.29,86600
2023-09-22,90.03,93.27,86610
2023-09-21,89.63,93.3,86240
2023-09-20,90.28,93.53,86130
2023-09-19,91.2,94.34,86860
2023-09-15,90.77,93.93,86850
2023-09-14,90.16,93.7,85610
2023-09-13,88.52,91.88,85650
2023-09-11,75.74,80.01,78200
2023-09-08,84.4,87.55,78620
2023-09-06,70.17,74.79,65800
2023-09-05,73.71,77.44,64600
2023-09-03,75.72,81.59,70800
2023-09-02,78.06,84.5,67710
2023-08-31,83.63,86.86,78790
2023-08-30,81.63,85.86,78800
2023-08-29,81.16,85.49,79080
2023-08-28,80.1,84.42,78900
2023-08-25,79.83,84.48,78450
2023-08-24,79.05,83.36,78500
2023-08-23,78.89,83.21,78740
2023-08-22,80.35,84.03,78710
2023-08-21,80.72,84.46,78520
2023-08-18,81.25,84.8,78400
2023-08-17,80.39,84.12,78250
2023-08-16,79.38,83.45,78750
2023-08-15,80.99,84.89,79470
2023-08-14,82.51,86.21,79300
2023-08-11,75.33,79.54,79120
2023-08-09,87.51,90.65,84000
2023-08-08,82.92,86.17,78350
2023-08-06,71.29,75.96,66680
2023-08-05,73.16,77.01,64380
2023-08-03,76.66,82.66,71350
2023-08-02,78.47,85.09,66900
2023-07-31,81.8,85.56,71400
2023-07-28,80.58,84.99,71490
2023-07-27,80.09,84.24,71580
2023-07-26,78.78,82.92,71500
2023-07-25,79.63,83.64,71300
2023-07-24,78.74,82.74,70900
2023-07-21,77.07,81.07,70670
2023-07-20,75.63,79.64,70620
2023-07-19,75.35,79.46,70590
2023-07-18,75.75,79.63,69420
2023-07-14,75.42,79.87,70380
2023-07-13,76.89,81.36,70350
2023-07-11,77.37,81.61,81520
2023-07-09,86.87,89.92,85100
2023-07-08,81.94,85.34,78200
2023-07-07,73.86,78.47,69690
2023-07-06,72.53,76.95,65200
2023-07-03,77.58,83.29,72400
2023-07-02,77.14,83.69,66300
2023-06-30,70.64,74.9,66660
2023-06-29,69.86,74.34,66480
2023-06-28,69.56,74.03,66290
2023-06-27,67.7,72.26,66340
2023-06-26,69.37,74.18,66220
2023-06-23,69.16,73.85,66300
2023-06-22,69.51,74.14,66810
2023-06-21,72.53,77.12,66510
2023-06-20,70.5,75.9,66300
2023-06-16,71.78,76.61,64900
2023-06-15,70.62,75.67,64980
2023-06-14,68.27,73.2,65180
2023-06-13,69.42,74.29,63900
2023-06-11,80.82,85.18,81550
2023-06-10,82.79,84.58,80300
2023-06-09,87.54,90.6,84300
2023-06-07,71.8,76.52,69570
2023-06-06,71.74,76.29,66100
2023-06-04,80.7,85.12,69900
2023-06-03,80.46,86.18,71500
2023-06-02,74.11,80.99,64900
2023-06-01,73.77,78.57,64200
2023-05-31,68.09,72.66,64580
2023-05-30,69.46,73.54,64840
2023-05-26,72.67,76.95,64860
2023-05-25,71.83,76.26,65390
2023-05-24,74.34,78.36,65090
2023-05-23,72.91,76.84,64660
2023-05-22,71.99,75.99,64560
2023-05-19,71.55,75.58,64350
2023-05-18,71.86,75.86,64550
2023-05-17,72.83,76.96,63510
2023-05-16,70.86,74.91,63900
2023-05-15,71.11,75.23,63230
2023-05-10,82.31,84.07,81890
2023-05-09,86.69,90.04,82950
2023-05-07,71.79,76.65,69070
2023-05-06,72.15,76.71,66400
2023-05-04,80.61,84.99,70040
2023-05-01,73.67,78.69,62870
2023-04-28,76.78,79.54,69930
2023-04-27,74.76,78.37,69850
2023-04-26,74.3,77.69,70100
2023-04-25,77.07,80.77,70290
2023-04-24,78.76,82.73,70050
2023-04-21,77.87,81.66,69980
2023-04-20,77.29,81.1,70670
2023-04-19,79.16,83.12,71290
2023-04-18,80.86,84.77,71550
2023-04-17,80.83,84.76,71780
2023-04-14,82.52,86.31,71490
2023-04-13,82.16,86.09,71870
2023-04-10,84.22,85.81,86000
2023-04-08,82.82,86.24,77420
2023-04-04,80.71,84.94,70770
2023-04-01,72.84,77.84,64190
2023-03-31,75.67,79.77,65970
2023-03-30,74.37,79.27,65700
2023-03-29,72.97,78.28,65800
2023-03-28,73.2,78.65,65710
2023-03-27,72.81,78.12,65240
2023-03-24,69.26,74.99,65400
2023-03-23,69.96,75.91,65420
2023-03-22,70.9,76.69,65500
2023-03-20,67.64,73.79,64570
2023-03-17,66.74,72.97,65950
2023-03-16,68.35,74.7,65610
2023-03-15,67.61,73.69,67800
2023-03-14,71.33,77.45,68200
2023-03-13,74.8,80.77,70200
2023-03-10,89.23,90.92,85230
2023-03-08,81.55,85.14,76490
2023-03-07,69.79,74.65,68550
2023-03-04,80.42,84.93,69870
2023-03-03,79.68,85.83,71540
2023-03-02,73.39,79.94,64800
2023-02-28,77.05,83.89,68510
2023-02-27,75.68,82.45,68500
2023-02-24,76.32,83.16,68650
2023-02-22,73.95,80.6,68360
2023-02-21,76.16,83.05,68300
2023-02-17,76.34,83.0,68750
2023-02-16,78.49,85.14,69300
2023-02-15,78.59,85.38,68700
2023-02-14,79.06,85.58,68580
2023-02-13,80.14,86.61,68450
2023-02-11,82.46,86.85,81740
2023-02-10,88.82,90.71,87330
2023-02-08,79.49,83.2,77570
2023-02-06,71.74,76.13,63900
2023-02-05,71.66,75.32,68350
2023-02-03,78.16,84.75,70880
2023-02-02,75.88,82.17,65800
2023-01-31,78.87,84.49,65840
2023-01-30,77.9,84.9,65990
2023-01-27,79.68,86.66,66200
2023-01-26,81.01,87.47,66080
2023-01-25,80.15,86.12,66260
2023-01-24,80.13,86.13,66450
2023-01-23,81.62,88.19,66100
2023-01-20,81.31,87.63,66000
2023-01-19,80.33,86.16,65300
2023-01-18,79.48,84.98,66600
2023-01-17,80.18,85.92,65500
2023-01-13,79.86,85.28,64800
2023-01-11,80.44,84.63,81700
2023-01-09,85.55,88.55,80500
2023-01-08,81.37,84.91,76830
2023-01-06,70.1,74.28,62650
2023-01-05,75.66,79.31,68400
2023-01-03,77.69,84.31,70410
2023-01-02,76.41,82.84,68000
2022-12-30,80.26,85.91,65640
2022-12-29,78.4,82.26,65790
2022-12-28,78.96,83.26,65790
2022-12-27,79.53,84.33,65780
2022-12-23,79.56,83.92,65450
2022-12-22,77.49,80.98,65600
2022-12-21,78.29,82.2,65490
2022-12-20,76.09,79.99,64900
2022-12-19,75.19,79.8,65340
2022-12-16,74.29,79.04,66110
2022-12-15,76.11,81.21,66110
2022-12-14,77.28,82.7,65260
2022-12-13,75.39,80.68,65200
2022-12-12,73.17,77.99,63590
2022-12-10,87.27,92.45,85200
2022-12-09,87.78,94.0,82300
2022-12-08,92.09,98.15,81590
2022-12-07,95.84,99.49,89110
2022-12-05,106.13,107.45,84970
2022-12-04,100.6,104.64,77230
2022-12-01,82.64,84.67,58650
2022-11-30,80.55,85.43,77100
2022-11-29,78.2,83.03,77100
2022-11-28,77.24,83.19,76500
2022-11-25,76.28,83.63,77000
2022-11-22,80.95,88.36,77720
2022-11-21,79.73,87.45,77500
2022-11-18,80.08,87.62,79240
2022-11-17,81.64,89.78,79100
2022-11-16,85.59,92.86,79880
2022-11-15,86.92,93.86,79890
2022-11-14,85.87,93.14,83660
2022-11-11,88.96,95.99,82150
2022-11-10,89.35,94.29,86000
2022-11-07,104.09,107.1,89300
2022-11-05,105.71,107.51,84020
2022-11-04,94.29,98.48,77000
2022-11-03,109.33,112.67,80910
2022-11-01,81.22,83.72,57550
2022-10-31,86.53,94.83,84280
2022-10-28,87.9,95.77,84300
2022-10-27,89.08,96.96,84250
2022-10-26,87.91,95.69,84000
2022-10-25,85.32,93.52,84080
2022-10-24,84.58,93.26,84200
2022-10-21,85.05,93.5,84130
2022-10-20,85.98,92.38,83930
2022-10-19,85.55,92.41,83400
2022-10-18,82.82,90.03,84100
2022-10-17,85.46,91.62,84850
2022-10-14,85.61,91.63,85210
2022-10-13,89.11,94.57,83850
2022-10-11,86.47,93.67,81750
2022-10-08,91.93,97.4,80590
2022-10-06,120.67,122.01,97700
2022-10-05,99.76,102.46,83800
2022-10-03,106.02,109.33,82000
2022-10-02,89.88,91.41,65400
2022-09-30,79.49,87.96,81800
2022-09-29,81.23,88.49,81730
2022-09-28,82.15,89.32,81890
2022-09-27,78.5,86.27,81660
2022-09-26,76.71,84.06,81720
2022-09-22,83.49,90.46,83420
2022-09-21,82.94,89.83,82510
2022-09-20,84.45,90.62,83300
2022-09-16,85.11,91.35,82700
2022-09-15,85.1,90.84,83750
2022-09-14,88.48,94.1,82900
2022-09-13,87.31,93.17,83200
2022-09-12,71.02,76.1,63400
2022-09-11,85.83,92.65,82990
2022-09-09,86.79,92.84,81050
2022-09-08,90.5,96.31,81040
2022-09-06,121.51,123.07,98130
2022-09-05,103.09,105.94,88930
2022-09-03,108.7,111.14,90170
2022-09-02,89.66,91.55,64850
2022-08-31,89.55,96.49,82030
2022-08-30,91.64,99.31,82300
2022-08-29,97.01,105.09,82280
2022-08-26,93.06,100.99,81700
2022-08-25,92.52,99.34,81390
2022-08-24,94.89,101.22,81450
2022-08-23,93.74,100.22,81000
2022-08-22,90.23,96.48,80570
2022-08-19,90.77,96.72,80400
2022-08-18,90.5,96.59,79500
2022-08-17,88.11,93.65,79300
2022-08-16,86.53,92.34,79400
2022-08-15,89.41,95.1,81500
2022-08-12,71.46,76.15,64000
2022-08-11,88.91,95.36,85000
2022-08-09,83.54,89.15,81000
2022-08-08,90.76,96.65,81040
2022-08-07,104.79,107.02,88200
2022-08-06,122.11,123.58,96230
2022-08-04,98.26,102.78,76800
2022-08-03,123.7,127.98,88500
2022-08-02,89.36,90.78,65890
2022-07-29,98.62,110.01,88500
2022-07-28,96.42,107.14,88130
2022-07-27,97.26,106.62,88560
2022-07-26,94.98,104.4,88990
2022-07-25,96.7,105.15,88000
2022-07-22,94.7,103.2,89000
2022-07-21,96.35,103.86,89350
2022-07-20,102.26,106.92,89260
2022-07-19,104.22,107.35,88900
2022-07-15,97.59,101.16,86800
2022-07-14,95.78,99.1,86400
2022-07-13,96.3,99.57,85800
2022-07-12,72.01,77.17,65300
2022-07-11,91.79,97.92,86000
2022-07-10,92.64,97.92,85060
2022-07-09,81.94,88.0,82800
2022-07-07,102.73,104.65,85400
2022-07-06,119.41,120.57,95500
2022-07-04,96.03,100.58,78190
2022-07-03,119.4,123.21,88750
2022-07-02,91.32,92.69,66330
2022-07-01,78.9,81.75,58400
2022-06-30,105.76,114.81,95500
2022-06-29,109.78,116.26,96780
2022-06-28,111.76,117.98,95200
2022-06-27,109.57,115.09,94820
2022-06-24,107.62,113.12,95000
2022-06-23,104.27,110.05,94650
2022-06-22,106.19,111.74,94820
2022-06-21,110.65,114.65,95910
2022-06-17,109.56,113.12,97080
2022-06-16,117.59,119.81,96850
2022-06-15,115.31,118.51,97800
2022-06-14,118.93,121.17,97900
2022-06-13,120.93,122.27,97200
2022-06-12,74.25,79.35,67400
2022-06-10,88.45,94.42,84200
2022-06-09,86.88,92.83,84100
2022-06-07,98.53,100.69,87200
2022-06-06,118.5,119.51,94800
2022-06-05,109.77,112.39,88100
2022-06-04,96.23,101.07,80950
2022-06-01,79.46,81.99,57000
2022-05-31,114.67,122.84,87730
2022-05-27,115.07,119.43,87100
2022-05-26,114.09,117.4,87200
2022-05-25,110.33,114.03,87490
2022-05-24,109.77,113.56,86570
2022-05-23,110.29,113.42,86950
2022-05-20,113.23,112.55,86600
2022-05-19,112.21,112.04,86500
2022-05-18,109.59,109.11,87470
2022-05-17,112.4,111.93,88000
2022-05-16,114.2,114.24,88320
2022-05-13,110.49,111.55,86150
2022-05-12,76.93,82.68,68400
2022-05-10,87.76,93.37,82300
2022-05-08,89.01,94.92,79300
2022-05-07,99.5,102.77,94500
2022-05-04,101.96,106.64,81410
2022-05-01,77.85,80.8,57250
2022-04-28,105.36,107.59,81250
2022-04-27,102.02,105.32,81190
2022-04-26,101.7,104.99,81190
2022-04-25,98.54,102.32,81440
2022-04-22,102.07,106.65,82210
2022-04-21,103.79,108.33,82190
2022-04-20,102.75,106.8,82000
2022-04-19,102.56,107.25,82990
2022-04-18,108.21,113.16,82160
2022-04-14,106.95,111.7,80900
2022-04-13,104.25,108.78,79000
2022-04-11,92.61,98.57,85860
2022-04-10,86.52,91.8,80750
2022-04-08,88.54,94.12,81200
2022-04-04,103.28,107.53,79650
2022-04-03,115.68,118.11,79180
2022-04-02,92.31,93.27,64580
2022-04-01,76.99,80.0,56350
2022-03-31,100.28,107.91,82550
2022-03-30,107.82,113.45,82800
2022-03-29,104.24,110.23,82800
2022-03-28,105.96,112.48,83830
2022-03-25,113.9,120.65,83690
2022-03-24,112.34,119.03,83900
2022-03-23,114.93,121.6,85720
2022-03-22,111.76,115.48,80460
2022-03-18,104.7,107.93,80800
2022-03-17,102.98,106.64,78810
2022-03-16,95.04,98.02,78810
2022-03-15,96.44,99.91,79800
2022-03-14,103.01,106.9,81940
2022-03-10,83.63,88.86,79110
2022-03-08,90.66,96.78,82600
2022-03-06,118.87,119.72,91710
2022-03-03,107.67,110.46,79080
2022-03-02,90.27,91.11,62930
2022-02-28,95.72,100.99,67000
2022-02-25,91.59,97.93,66980
2022-02-24,92.81,99.08,67090
2022-02-22,92.35,96.84,66500
2022-02-18,91.07,93.54,65740
2022-02-17,91.76,92.97,65990
2022-02-16,93.66,94.81,66140
2022-02-15,92.07,93.28,66790
2022-02-14,95.46,96.48,66800
2022-02-12,79.98,85.57,69510
2022-02-11,90.0,96.16,85430
2022-02-09,86.87,93.02,82830
2022-02-08,94.42,100.54,80700
2022-02-06,116.87,117.61,89810
2022-02-05,105.17,107.58,84240
2022-02-03,110.6,112.93,76430
2022-02-02,88.26,89.47,63330
2022-01-31,88.15,91.21,60300
2022-01-28,86.82,90.03,60280
2022-01-27,86.61,89.34,60160
2022-01-26,87.35,89.96,59920
2022-01-25,85.6,88.2,59820
2022-01-24,83.31,86.27,60220
2022-01-21,85.14,87.89,59950
2022-01-20,86.9,88.38,60380
2022-01-19,86.96,88.44,60450
2022-01-18,85.43,87.51,60280
2022-01-14,83.82,86.06,58460
2022-01-13,82.12,84.47,58650
2022-01-12,81.22,86.88,68950
2022-01-11,88.37,94.65,84280
2022-01-09,86.61,92.36,83100
2022-01-08,93.89,100.03,84180
2022-01-07,108.43,111.63,89110
2022-01-06,115.26,116.29,90400
2022-01-04,99.27,104.39,78200
2022-01-03,103.41,104.97,69900
2022-01-02,88.2,89.16,63480
2021-12-30,76.99,79.32,52480
2021-12-29,76.56,79.23,52490
2021-12-28,75.98,78.94,52500
2021-12-27,75.57,78.6,52320
2021-12-23,73.79,76.85,52090
2021-12-22,72.76,75.29,51710
2021-12-21,71.12,73.98,51380
2021-12-20,68.23,71.52,51200
2021-12-17,70.86,73.52,52050
2021-12-16,72.38,75.02,52200
2021-12-15,70.87,73.88,51340
2021-12-14,70.73,73.7,51800
2021-12-13,71.29,74.39,52550
2021-12-11,80.79,82.17,58410
2021-12-10,80.64,83.42,57320
2021-12-08,69.09,71.31,48830
2021-12-07,74.1,75.16,51200
2021-12-05,66.08,69.32,45360
2021-12-04,59.7,63.28,42000
2021-12-03,65.61,69.22,45470
2021-12-02,59.47,62.43,39220
2021-12-01,53.21,56.58,36000
2021-11-30,66.18,70.57,57570
2021-11-29,69.95,73.44,57600
2021-11-26,68.15,72.72,57970
2021-11-24,78.39,82.25,58350
2021-11-22,76.75,79.7,57450
2021-11-19,76.1,78.89,58300
2021-11-18,79.01,81.24,57850
2021-11-17,78.36,80.28,58490
2021-11-16,80.76,82.43,58600
2021-11-15,80.88,82.05,58150
2021-11-11,81.59,82.87,58450
2021-11-10,80.52,83.65,57110
2021-11-08,69.25,71.44,48450
2021-11-06,70.91,72.69,48550
2021-11-05,65.28,68.55,45200
2021-11-03,66.02,69.63,44980
2021-10-29,83.57,84.38,58000
2021-10-28,82.81,84.32,58050
2021-10-27,82.66,84.58,58190
2021-10-26,84.65,86.4,58580
2021-10-25,83.76,85.99,58250
2021-10-22,83.76,85.53,58090
2021-10-21,82.5,84.61,58400
2021-10-20,83.87,85.82,58360
2021-10-19,82.96,85.08,58090
2021-10-18,82.44,84.33,58520
2021-10-15,82.28,84.86,58000
2021-10-14,81.31,84.0,57320
2021-10-13,80.44,83.18,57100
2021-10-12,71.67,75.15,51790
2021-10-11,81.34,82.64,59020
2021-10-09,69.72,72.92,48580
2021-10-08,68.29,70.63,47860
2021-10-06,70.29,72.52,48350
2021-10-05,64.92,68.32,45550
2021-10-03,64.44,67.9,44450
2021-10-02,58.68,61.47,39250
2021-09-30,75.03,78.52,50300
2021-09-29,74.83,78.64,50370
2021-09-28,75.29,79.09,50410
2021-09-27,75.45,79.53,50410
2021-09-24,73.98,78.09,50000
2021-09-22,72.23,76.19,49450
2021-09-21,70.56,74.36,49500
2021-09-17,71.97,75.34,49750
2021-09-16,72.61,75.67,49800
2021-09-15,72.61,75.46,49390
2021-09-14,70.46,73.6,49450
2021-09-13,70.45,73.51,48980
2021-09-12,70.94,74.42,53100
2021-09-11,84.15,84.78,58050
2021-09-09,68.14,71.45,48740
2021-09-07,74.56,75.55,50550
2021-09-06,69.96,72.22,48700
2021-09-04,59.32,62.95,42200
2021-09-03,64.01,67.52,45500
2021-09-02,58.36,61.09,39500
2021-08-31,68.5,72.99,48000
2021-08-30,69.21,73.41,47890
2021-08-27,68.74,72.7,47910
2021-08-26,67.42,71.07,47890
2021-08-25,68.36,72.25,47820
2021-08-24,67.54,71.05,47510
2021-08-23,65.64,68.75,46950
2021-08-20,62.32,65.18,46960
2021-08-19,63.69,66.45,47240
2021-08-18,65.46,68.23,47900
2021-08-17,66.59,69.03,47920
2021-08-16,67.29,69.51,47960
2021-08-13,68.44,70.59,48580
2021-08-12,72.36,75.82,52590
2021-08-11,81.93,83.43,58700
2021-08-10,79.35,82.39,56350
2021-08-09,69.3,72.6,48530
2021-08-07,72.94,74.12,50180
2021-08-06,70.05,72.22,47900
2021-08-04,59.6,63.2,42200
2021-08-03,65.05,68.24,46350
2021-08-02,57.97,60.56,39140
2021-08-01,52.24,55.99,35260
2021-07-30,73.95,76.33,50590
2021-07-29,73.62,76.05,50590
2021-07-28,72.39,74.74,50580
2021-07-27,71.65,74.48,50620
2021-07-26,71.91,74.5,50520
2021-07-21,70.3,72.23,49320
2021-07-20,67.42,69.35,49290
2021-07-19,66.42,68.62,50390
2021-07-16,71.81,73.59,50570
2021-07-15,71.65,73.47,50860
2021-07-14,73.13,74.76,51750
2021-07-13,75.25,76.49,51280
2021-07-12,72.05,75.44,51980
2021-07-10,78.3,81.95,55150
2021-07-09,68.35,71.69,48770
2021-07-07,72.2,73.43,50950
2021-07-06,69.23,71.49,48190
2021-07-05,64.9,68.28,45480
2021-07-04,59.77,63.16,42300
2021-07-01,50.83,54.38,34960
2021-06-30,73.47,75.13,49580
2021-06-29,72.98,74.76,49650
2021-06-28,72.91,74.68,49700
2021-06-25,74.05,76.18,49720
2021-06-24,73.3,75.56,49570
2021-06-23,73.08,75.19,49500
2021-06-22,73.06,74.81,49500
2021-06-21,73.66,74.9,49200
2021-06-18,71.64,73.51,49000
2021-06-17,71.04,73.08,49500
2021-06-16,72.15,74.39,49480
2021-06-15,72.12,73.99,49030
2021-06-14,70.88,72.86,48860
2021-06-12,69.49,73.08,50150
2021-06-10,77.43,81.08,56250
2021-06-08,68.28,70.7,48630
2021-06-07,73.37,74.53,52560
2021-06-05,64.71,68.09,46000
2021-06-04,59.33,62.74,42270
2021-06-01,50.63,54.3,34350
2021-05-28,66.32,69.63,45560
2021-05-27,66.85,69.46,45440
2021-05-26,66.21,68.87,45410
2021-05-25,66.07,68.65,45420
2021-05-24,66.05,68.46,45050
2021-05-21,63.58,66.44,44800
2021-05-20,62.05,65.11,45210
2021-05-19,63.36,66.66,45500
2021-05-18,65.49,68.71,45970
2021-05-17,66.27,69.46,45450
2021-05-14,65.37,68.71,44730
2021-05-13,63.82,67.05,45500
2021-05-11,81.27,82.74,56530
2021-05-10,78.93,82.56,55010
2021-05-08,69.09,71.29,47840
2021-05-04,58.65,62.15,43540
2021-05-03,66.09,69.36,44630
2021-05-02,56.85,59.34,38680
2021-05-01,49.93,53.6,32530
2021-04-30,63.58,67.25,43150
2021-04-28,63.86,67.27,43100
2021-04-27,62.94,66.42,42770
2021-04-26,61.91,65.65,42980
2021-04-23,62.14,66.11,43090
2021-04-22,61.43,65.4,42820
2021-04-21,61.35,65.32,43160
2021-04-20,62.44,66.57,43610
2021-04-19,63.38,67.05,43420
2021-04-16,63.13,66.77,43950
2021-04-15,63.46,66.94,43730
2021-04-14,63.15,66.58,42700
2021-04-13,60.18,63.67,42420
2021-04-11,78.81,80.54,57250
2021-04-10,77.62,81.26,53460
2021-04-08,68.15,70.38,48700
2021-04-06,69.62,71.89,48250
2021-04-03,63.83,66.74,42480
2021-04-02,56.23,58.84,38350
2021-04-01,47.62,51.09,33870
2021-03-31,59.16,63.54,43980
2021-03-30,60.55,64.14,43930
2021-03-29,61.56,64.98,43930
2021-03-26,60.97,64.57,43890
2021-03-25,58.56,61.95,43890
2021-03-24,61.18,64.41,43540
2021-03-23,57.76,60.79,44150
2021-03-22,61.55,64.62,44150
2021-03-19,61.42,64.53,43620
2021-03-18,60.0,63.28,45000
2021-03-17,64.6,68.0,45260
2021-03-16,64.8,68.39,45340
2021-03-15,65.39,68.88,45810
2021-03-12,66.26,69.88,49680
2021-03-09,69.29,72.61,49300
2021-03-08,70.56,72.41,49050
2021-03-06,68.81,71.31,48400
2021-03-03,61.28,64.07,41480
2021-03-02,55.69,58.46,37680
2021-02-26,61.5,66.13,40340
2021-02-25,63.53,66.88,40350
2021-02-24,63.22,67.04,40190
2021-02-22,61.49,65.24,40110
2021-02-19,59.24,62.91,40120
2021-02-18,60.52,63.93,40510
2021-02-17,61.14,64.34,40300
2021-02-16,60.05,63.35,40170
2021-02-12,66.5,69.67,49050
2021-02-11,83.91,84.72,59210
2021-02-09,69.99,73.03,48250
2021-02-08,71.26,72.89,50200
2021-02-07,75.16,76.17,51840
2021-02-06,68.83,71.35,47460
2021-02-03,59.75,62.7,41350
2021-02-02,54.76,57.46,37200
2021-01-29,52.2,55.88,35700
2021-01-28,52.34,55.53,35720
2021-01-27,52.85,55.81,35720
2021-01-26,52.61,55.91,35720
2021-01-25,52.77,55.88,35700
2021-01-22,52.27,55.41,35700
2021-01-21,53.13,56.1,35730
2021-01-20,53.24,56.08,35750
2021-01-19,52.98,55.9,35500
2021-01-15,52.36,55.1,35760
2021-01-14,53.57,56.42,35800
2021-01-13,52.91,56.06,36410
2021-01-12,65.57,68.87,50240
2021-01-11,84.05,84.71,58420
2021-01-10,75.88,79.28,53100
2021-01-09,68.59,71.59,48700
2021-01-07,75.23,75.84,50780
2021-01-06,67.72,70.25,47010
2021-01-04,61.45,64.86,42800
2021-01-03,60.64,63.69,42800
2021-01-02,53.55,56.35,36050
2020-12-30,48.4,51.34,32400
2020-12-29,48.0,51.09,32400
2020-12-28,47.62,50.86,32420
2020-12-24,48.23,51.29,32610
2020-12-23,48.12,51.2,32390
2020-12-22,47.02,50.08,32390
2020-12-21,47.74,50.91,32500
2020-12-18,49.1,52.26,32600
2020-12-17,48.36,51.5,32750
2020-12-16,47.82,51.08,32450
2020-12-15,47.62,50.76,32350
2020-12-14,46.99,50.29,32400
2020-12-11,41.12,43.53,28050
2020-12-10,39.43,41.72,27300
2020-12-08,42.67,45.43,29050
2020-12-06,36.26,38.73,26300
2020-12-05,25.78,29.98,18070
2020-12-03,31.5,33.22,23900
2020-12-02,51.17,55.79,37420
2020-11-30,45.34,47.59,28460
2020-11-27,45.53,48.18,28460
2020-11-25,45.71,48.61,28420
2020-11-24,44.91,47.86,28300
2020-11-20,42.15,44.96,27950
2020-11-19,41.74,44.2,27950
2020-11-18,41.82,44.34,27760
2020-11-17,41.43,43.75,28000
2020-11-16,41.34,43.82,27660
2020-11-13,40.13,42.78,27550
2020-11-12,46.57,49.97,32270
2020-11-11,41.45,43.8,28080
2020-11-09,37.33,39.83,27030
2020-11-08,41.61,44.5,29220
2020-11-06,36.34,38.55,27250
2020-11-05,24.14,29.63,18580
2020-11-03,32.98,35.79,25640
2020-10-30,35.79,37.46,26990
2020-10-29,36.17,37.65,26910
2020-10-28,37.39,39.12,26920
2020-10-27,39.57,41.2,27030
2020-10-26,38.56,40.46,27200
2020-10-23,39.85,41.77,27330
2020-10-22,40.64,42.46,27080
2020-10-21,40.03,41.73,27520
2020-10-20,41.46,43.16,27380
2020-10-19,40.83,42.62,27500
2020-10-16,40.88,42.93,27520
2020-10-15,40.96,43.16,27600
2020-10-14,41.04,43.32,27310
2020-10-13,40.2,42.45,27120
2020-10-12,46.78,50.25,31690
2020-10-11,41.36,43.61,27070
2020-10-09,37.3,40.06,27400
2020-10-07,40.55,43.24,28640
2020-10-06,39.6,41.73,27570
2020-10-03,34.36,37.22,25180
2020-10-02,49.57,53.27,37250
2020-10-01,59.04,64.98,45520
2020-09-30,40.22,40.95,27690
2020-09-29,39.29,41.03,27720
2020-09-28,40.6,42.43,27630
2020-09-25,40.25,41.92,27630
2020-09-24,40.31,41.94,27550
2020-09-23,39.93,41.77,27440
2020-09-18,41.11,43.15,27920
2020-09-17,40.97,43.3,27600
2020-09-16,40.16,42.22,27190
2020-09-15,38.28,40.53,26660
2020-09-14,37.26,39.61,26960
2020-09-12,45.52,48.86,31670
2020-09-11,40.29,42.4,26200
2020-09-10,40.6,42.85,27790
2020-09-09,38.05,40.79,26770
2020-09-07,39.62,42.35,29210
2020-09-06,38.94,41.18,27800
2020-09-04,22.76,31.48,17390
2020-09-03,31.13,34.36,22170
2020-09-01,59.56,65.37,45550
2020-08-31,42.61,45.28,29230
2020-08-28,42.97,45.05,29290
2020-08-27,43.04,45.09,29290
2020-08-26,43.39,45.64,29280
2020-08-25,43.35,45.86,29210
2020-08-24,42.62,45.13,29050
2020-08-21,42.34,44.35,29130
2020-08-20,42.58,44.9,29180
2020-08-19,42.93,45.37,29200
2020-08-18,42.89,45.46,29140
2020-08-17,42.89,45.37,29100
